-181.201, -34.907, 12.661, 23.083
-181.200, -35.330, 12.703, 23.116
-181.198, -35.755, 12.745, 23.149
-181.196, -36.181, 12.787, 23.182
-181.194, -36.608, 12.830, 23.215
-181.192, -37.037, 12.873, 23.248
-181.190, -37.467, 12.917, 23.281
-181.188, -37.899, 12.960, 23.314
-181.186, -38.332, 13.003, 23.347
-181.184, -38.766, 13.047, 23.380
-181.182, -39.202, 13.090, 23.413
-181.180, -39.640, 13.134, 23.446
-181.177, -40.079, 13.177, 23.479
-181.175, -40.519, 13.221, 23.512
-181.173, -40.961, 13.264, 23.545
-181.171, -41.404, 13.307, 23.578
-181.169, -41.849, 13.351, 23.611
-181.167, -42.295, 13.395, 23.644
-181.165, -42.742, 13.439, 23.677
-181.162, -43.191, 13.483, 23.710
-181.160, -43.642, 13.528, 23.743
-181.158, -44.094, 13.573, 23.776
-181.156, -44.548, 13.618, 23.809
-181.153, -45.003, 13.664, 23.842
-181.151, -45.459, 13.710, 23.875
-181.149, -45.918, 13.756, 23.908
-181.147, -46.377, 13.802, 23.941
-181.144, -46.839, 13.848, 23.974
-181.142, -47.301, 13.894, 24.007
-181.140, -47.766, 13.941, 24.040
-181.137, -48.231, 13.987, 24.073
-181.135, -48.699, 14.033, 24.106
-181.132, -49.168, 14.079, 24.139
-181.130, -49.638, 14.126, 24.172
-181.127, -50.110, 14.172, 24.205
-181.125, -50.584, 14.218, 24.238
-181.122, -51.059, 14.265, 24.271
-181.120, -51.536, 14.312, 24.304
-181.117, -52.014, 14.359, 24.337
-181.115, -52.494, 14.407, 24.370
-181.112, -52.975, 14.455, 24.403
-181.110, -53.458, 14.503, 24.436
-181.107, -53.943, 14.552, 24.469
-181.104, -54.429, 14.601, 24.502
-181.102, -54.917, 14.650, 24.535
-181.099, -55.407, 14.699, 24.568
-181.096, -55.898, 14.749, 24.601
-181.094, -56.391, 14.798, 24.634
-181.091, -56.885, 14.847, 24.667
-181.088, -57.382, 14.897, 24.700
-181.086, -57.879, 14.946, 24.733
-181.083, -58.379, 14.995, 24.766
-181.080, -58.880, 15.044, 24.799
-181.077, -59.383, 15.093, 24.832
-181.074, -59.887, 15.142, 24.865
-181.071, -60.393, 15.192, 24.898
-181.069, -60.901, 15.242, 24.931
-181.066, -61.410, 15.292, 24.964
-181.063, -61.921, 15.343, 24.997
-181.060, -62.434, 15.394, 25.030
-181.057, -62.948, 15.446, 25.063
-181.054, -63.464, 15.498, 25.096
-181.051, -63.982, 15.551, 25.129
-181.048, -64.502, 15.603, 25.162
-181.045, -65.023, 15.656, 25.195
-181.042, -65.547, 15.709, 25.228
-181.038, -66.072, 15.761, 25.261
-181.035, -66.598, 15.813, 25.294
-181.032, -67.127, 15.866, 25.327
-181.029, -67.657, 15.918, 25.360
-181.026, -68.189, 15.970, 25.393
-181.022, -68.722, 16.022, 25.426
-181.019, -69.258, 16.074, 25.459
-181.016, -69.795, 16.127, 25.492
-181.013, -70.334, 16.180, 25.525
-181.009, -70.875, 16.233, 25.558
-181.006, -71.417, 16.286, 25.591
-181.003, -71.961, 16.341, 25.624
-180.999, -72.507, 16.396, 25.657
-180.996, -73.055, 16.451, 25.690
-180.992, -73.605, 16.507, 25.723
-180.989, -74.157, 16.563, 25.756
-180.985, -74.710, 16.619, 25.789
-180.982, -75.266, 16.675, 25.822
-180.978, -75.823, 16.731, 25.855
-180.975, -76.382, 16.787, 25.888
-180.971, -76.943, 16.843, 25.921
-180.967, -77.506, 16.898, 25.954
-180.964, -78.071, 16.954, 25.987
-180.960, -78.637, 17.009, 26.020
-180.956, -79.205, 17.064, 26.053
-180.953, -79.776, 17.120, 26.086
-180.949, -80.348, 17.176, 26.119
-180.945, -80.922, 17.232, 26.152
-180.941, -81.498, 17.289, 26.185
-180.937, -82.075, 17.347, 26.218
-180.934, -82.655, 17.405, 26.251
-180.930, -83.237, 17.464, 26.284
-180.926, -83.820, 17.523, 26.317
-180.922, -84.406, 17.582, 26.350
-180.918, -84.994, 17.642, 26.383
-180.914, -85.583, 17.702, 26.416
-180.910, -86.175, 17.761, 26.449
-180.906, -86.768, 17.821, 26.482
-180.901, -87.364, 17.879, 26.515
-180.897, -87.961, 17.932, 26.548
-180.893, -88.560, 17.973, 26.581
-180.889, -89.159, 17.992, 26.614
-180.885, -89.758, 17.981, 26.647
-180.881, -90.356, 17.939, 26.680
-180.876, -90.951, 17.867, 26.713
-180.872, -91.544, 17.773, 26.746
-180.868, -92.132, 17.662, 26.779
-180.864, -92.717, 17.544, 26.812
-180.860, -93.298, 17.426, 26.845
-180.855, -93.875, 17.318, 26.878
-180.851, -94.449, 17.223, 26.911
-180.847, -95.020, 17.141, 26.944
-180.843, -95.589, 17.071, 26.977
-180.839, -96.157, 17.013, 27.010
-180.834, -96.722, 16.966, 27.043
-180.830, -97.287, 16.930, 27.076
-180.826, -97.851, 16.905, 27.109
-180.822, -98.414, 16.888, 27.142
-180.817, -98.977, 16.881, 27.175
-180.813, -99.540, 16.881, 27.208
-180.809, -100.104, 16.889, 27.241
-180.804, -100.667, 16.904, 27.274
-180.800, -101.232, 16.924, 27.307
-180.796, -101.797, 16.950, 27.340
-180.791, -102.363, 16.981, 27.373
-180.787, -102.931, 17.016, 27.406
-180.783, -103.499, 17.055, 27.439
-180.778, -104.069, 17.094, 27.472
-180.774, -104.640, 17.123, 27.505
-180.769, -105.211, 17.137, 27.538
-180.765, -105.782, 17.127, 27.571
-180.760, -106.352, 17.092, 27.604
-180.756, -106.920, 17.034, 27.637
-180.752, -107.486, 16.956, 27.670
-180.747, -108.048, 16.865, 27.703
-180.743, -108.607, 16.767, 27.736
-180.738, -109.162, 16.670, 27.769
-180.734, -109.715, 16.581, 27.802
-180.729, -110.265, 16.505, 27.835
-180.725, -110.814, 16.441, 27.868
-180.721, -111.360, 16.389, 27.901
-180.716, -111.905, 16.349, 27.934
-180.712, -112.450, 16.320, 27.967
-180.707, -112.993, 16.301, 28.000
-180.703, -113.537, 16.291, 28.033
-180.698, -114.080, 16.290, 28.066
-180.694, -114.623, 16.297, 28.099
-180.689, -115.167, 16.311, 28.132
-180.685, -115.712, 16.331, 28.165
-180.680, -116.258, 16.357, 28.198
-180.676, -116.804, 16.388, 28.231
-180.671, -117.352, 16.418, 28.264
-180.666, -117.900, 16.441, 28.297
-180.662, -118.448, 16.450, 28.330
-180.657, -118.996, 16.439, 28.363
-180.652, -119.544, 16.406, 28.396
-180.648, -120.089, 16.353, 28.429
-180.643, -120.632, 16.284, 28.462
-180.638, -121.172, 16.204, 28.495
-180.634, -121.709, 16.118, 28.528
-180.629, -122.244, 16.033, 28.561
-180.625, -122.776, 15.955, 28.594
-180.620, -123.305, 15.890, 28.627
-180.615, -123.834, 15.838, 28.660
-180.611, -124.360, 15.798, 28.693
-180.606, -124.886, 15.769, 28.726
-180.601, -125.412, 15.751, 28.759
-180.597, -125.937, 15.742, 28.792
-180.592, -126.462, 15.743, 28.825
-180.587, -126.987, 15.752, 28.858
-180.583, -127.513, 15.767, 28.891
-180.578, -128.039, 15.790, 28.924
-180.573, -128.567, 15.816, 28.957
-180.568, -129.095, 15.841, 28.990
-180.564, -129.624, 15.857, 29.023
-180.559, -130.153, 15.858, 29.056
-180.554, -130.681, 15.840, 29.089
-180.549, -131.208, 15.804, 29.122
-180.544, -131.733, 15.749, 29.155
-180.539, -132.256, 15.681, 29.188
-180.534, -132.776, 15.605, 29.221
-180.530, -133.294, 15.526, 29.254
-180.525, -133.809, 15.450, 29.287
-180.520, -134.322, 15.383, 29.320
-180.515, -134.833, 15.330, 29.353
-180.510, -135.343, 15.289, 29.386
-180.506, -135.851, 15.259, 29.419
-180.501, -136.360, 15.241, 29.452
-180.496, -136.868, 15.233, 29.485
-180.491, -137.376, 15.234, 29.518
-180.486, -137.884, 15.244, 29.551
-180.481, -138.393, 15.261, 29.584
-180.476, -138.903, 15.284, 29.617
-180.471, -139.413, 15.306, 29.650
-180.466, -139.924, 15.323, 29.683
-180.461, -140.435, 15.327, 29.716
-180.456, -140.946, 15.316, 29.749
-180.451, -141.456, 15.286, 29.782
-180.446, -141.964, 15.240, 29.815
-180.441, -142.470, 15.180, 29.848
-180.436, -142.974, 15.110, 29.881
-180.431, -143.475, 15.037, 29.914
-180.426, -143.974, 14.965, 29.947
-180.421, -144.471, 14.901, 29.980
-180.416, -144.966, 14.848, 30.013
-180.411, -145.460, 14.808, 30.046
-180.406, -145.952, 14.780, 30.079
-180.401, -146.445, 14.763, 30.112
-180.395, -146.937, 14.757, 30.145
-180.390, -147.429, 14.761, 30.178
-180.385, -147.922, 14.773, 30.211
-180.380, -148.415, 14.792, 30.244
-180.375, -148.909, 14.813, 30.277
-180.370, -149.404, 14.830, 30.310
-180.364, -149.899, 14.838, 30.343
-180.359, -150.393, 14.833, 30.376
-180.354, -150.887, 14.811, 30.409
-180.349, -151.380, 14.772, 30.442
-180.343, -151.870, 14.720, 30.475
-180.338, -152.359, 14.657, 30.508
-180.333, -152.846, 14.589, 30.541
-180.327, -153.330, 14.521, 30.574
-180.322, -153.812, 14.457, 30.607
-180.317, -154.292, 14.404, 30.640
-180.312, -154.771, 14.363, 30.673
-180.306, -155.249, 14.335, 30.706
-180.301, -155.726, 14.319, 30.739
-180.296, -156.204, 14.314, 30.772
-180.290, -156.681, 14.319, 30.805
-180.285, -157.159, 14.332, 30.838
-180.279, -157.638, 14.351, 30.871
-180.274, -158.117, 14.369, 30.904
-180.268, -158.596, 14.381, 30.937
-180.263, -159.076, 14.384, 30.970
-180.257, -159.555, 14.371, 31.003
-180.252, -160.034, 14.343, 31.036
-180.246, -160.511, 14.301, 31.069
-180.241, -160.986, 14.247, 31.102
-180.235, -161.459, 14.185, 31.135
-180.229, -161.929, 14.120, 31.168
-180.224, -162.398, 14.057, 31.201
-180.218, -162.865, 14.000, 31.234
-180.213, -163.330, 13.955, 31.267
-180.207, -163.794, 13.923, 31.300
-180.201, -164.258, 13.904, 31.333
-180.196, -164.721, 13.896, 31.366
-180.190, -165.185, 13.899, 31.399
-180.184, -165.649, 13.910, 31.432
-180.178, -166.113, 13.927, 31.465
-180.172, -166.578, 13.944, 31.498
-180.167, -167.043, 13.955, 31.531
-180.161, -167.509, 13.957, 31.564
-180.155, -167.974, 13.945, 31.597
-180.149, -168.438, 13.919, 31.630
-180.143, -168.901, 13.879, 31.663
-180.137, -169.362, 13.827, 31.696
-180.131, -169.821, 13.768, 31.729
-180.124, -170.278, 13.706, 31.762
-180.118, -170.733, 13.646, 31.795
-180.112, -171.186, 13.593, 31.828
-180.106, -171.638, 13.550, 31.861
-180.100, -172.089, 13.520, 31.894
-180.094, -172.539, 13.502, 31.927
-180.087, -172.989, 13.497, 31.960
-180.081, -173.439, 13.502, 31.993
-180.075, -173.890, 13.515, 32.026
-180.068, -174.341, 13.531, 32.059
-180.062, -174.793, 13.546, 32.092
-180.055, -175.245, 13.554, 32.125
-180.048, -175.697, 13.551, 32.158
-180.041, -176.148, 13.534, 32.191
-180.034, -176.598, 13.504, 32.224
-180.027, -177.047, 13.461, 32.257
-180.019, -177.494, 13.408, 32.290
-180.011, -177.939, 13.350, 32.323
-180.003, -178.382, 13.291, 32.356
-179.993, -178.823, 13.235, 32.389
-179.984, -179.263, 13.187, 32.422
-179.973, -179.701, 13.151, 32.455
-179.962, -180.139, 13.127, 32.488
-179.951, -180.576, 13.116, 32.521
-179.938, -181.013, 13.116, 32.554
-179.924, -181.451, 13.126, 32.587
-179.909, -181.889, 13.141, 32.620
-179.892, -182.327, 13.155, 32.653
-179.875, -182.766, 13.166, 32.686
-179.857, -183.205, 13.167, 32.719
-179.837, -183.643, 13.156, 32.752
-179.816, -184.080, 13.131, 32.785
-179.793, -184.516, 13.094, 32.818
-179.769, -184.951, 13.047, 32.851
-179.744, -185.383, 12.993, 32.884
-179.718, -185.814, 12.937, 32.917
-179.690, -186.242, 12.882, 32.950
-179.660, -186.669, 12.833, 32.983
-179.629, -187.094, 12.793, 33.016
-179.597, -187.519, 12.766, 33.049
-179.563, -187.943, 12.751, 33.082
-179.528, -188.366, 12.748, 33.115
-179.491, -188.790, 12.755, 33.148
-179.453, -189.214, 12.767, 33.181
-179.413, -189.638, 12.781, 33.214
-179.371, -190.063, 12.791, 33.247
-179.328, -190.487, 12.794, 33.280
-179.283, -190.911, 12.787, 33.313
-179.237, -191.334, 12.767, 33.346
-179.190, -191.756, 12.734, 33.379
-179.141, -192.177, 12.692, 33.412
-179.091, -192.595, 12.642, 33.445
-179.040, -193.012, 12.588, 33.478
-178.987, -193.426, 12.535, 33.511
-178.934, -193.839, 12.487, 33.544
-178.879, -194.251, 12.447, 33.577
-178.823, -194.661, 12.417, 33.610
-178.766, -195.070, 12.400, 33.643
-178.707, -195.479, 12.394, 33.676
-178.648, -195.888, 12.398, 33.709
-178.587, -196.298, 12.408, 33.742
-178.524, -196.707, 12.421, 33.775
-178.461, -197.117, 12.438, 33.808
-178.396, -197.527, 12.462, 33.841
-178.329, -197.938, 12.494, 33.874
-178.261, -198.351, 12.533, 33.907
-178.191, -198.764, 12.578, 33.940
-178.119, -199.179, 12.629, 33.973
-178.046, -199.595, 12.684, 34.006
-177.970, -200.013, 12.744, 34.039
-177.892, -200.432, 12.807, 34.072
-177.812, -200.854, 12.874, 34.105
-177.730, -201.277, 12.941, 34.138
-177.645, -201.702, 13.005, 34.171
-177.558, -202.128, 13.066, 34.204
-177.468, -202.556, 13.119, 34.237
-177.375, -202.984, 13.165, 34.270
-177.280, -203.414, 13.204, 34.303
-177.182, -203.843, 13.235, 34.336
-177.081, -204.273, 13.260, 34.369
-176.978, -204.703, 13.282, 34.402
-176.872, -205.134, 13.304, 34.435
-176.763, -205.564, 13.329, 34.468
-176.651, -205.994, 13.358, 34.501
-176.536, -206.425, 13.394, 34.534
-176.419, -206.857, 13.436, 34.567
-176.298, -207.289, 13.482, 34.600
-176.174, -207.722, 13.534, 34.633
-176.046, -208.157, 13.589, 34.666
-175.916, -208.592, 13.649, 34.699
-175.782, -209.028, 13.711, 34.732
-175.645, -209.466, 13.776, 34.765
-175.504, -209.905, 13.841, 34.798
-175.360, -210.345, 13.904, 34.831
-175.212, -210.786, 13.964, 34.864
-175.062, -211.227, 14.018, 34.897
-174.908, -211.670, 14.065, 34.930
-174.751, -212.112, 14.107, 34.963
-174.590, -212.555, 14.142, 34.996
-174.427, -212.998, 14.173, 35.029
-174.261, -213.441, 14.201, 35.062
-174.093, -213.883, 14.229, 35.095
-173.921, -214.326, 14.260, 35.128
-173.746, -214.769, 14.294, 35.161
-173.569, -215.212, 14.334, 35.194
-173.389, -215.655, 14.379, 35.227
-173.205, -216.099, 14.428, 35.260
-173.019, -216.544, 14.481, 35.293
-172.830, -216.990, 14.538, 35.326
-172.638, -217.436, 14.598, 35.359
-172.443, -217.884, 14.661, 35.392
-172.245, -218.332, 14.726, 35.425
-172.044, -218.782, 14.792, 35.458
-171.840, -219.233, 14.856, 35.491
-171.633, -219.684, 14.917, 35.524
-171.424, -220.137, 14.973, 35.557
-171.212, -220.590, 15.024, 35.590
-170.997, -221.044, 15.069, 35.623
-170.780, -221.498, 15.109, 35.656
-170.561, -221.952, 15.144, 35.689
-170.340, -222.406, 15.178, 35.722
-170.117, -222.861, 15.211, 35.755
-169.891, -223.316, 15.247, 35.788
-169.663, -223.771, 15.285, 35.821
-169.433, -224.227, 15.329, 35.854
-169.201, -224.683, 15.376, 35.887
-168.967, -225.140, 15.427, 35.920
-168.730, -225.598, 15.482, 35.953
-168.491, -226.057, 15.540, 35.986
-168.250, -226.518, 15.600, 36.019
-168.006, -226.979, 15.663, 36.052
-167.761, -227.441, 15.729, 36.085
-167.513, -227.905, 15.796, 36.118
-167.262, -228.371, 15.862, 36.151
-167.010, -228.837, 15.927, 36.184
-166.755, -229.305, 15.989, 36.217
-166.498, -229.774, 16.046, 36.250
-166.240, -230.243, 16.099, 36.283
-165.979, -230.714, 16.147, 36.316
-165.717, -231.185, 16.191, 36.349
-165.453, -231.657, 16.231, 36.382
-165.188, -232.129, 16.270, 36.415
-164.921, -232.602, 16.309, 36.448
-164.652, -233.076, 16.350, 36.481
-164.382, -233.550, 16.394, 36.514
-164.110, -234.025, 16.442, 36.547
-163.836, -234.502, 16.493, 36.580
-163.561, -234.979, 16.547, 36.613
-163.284, -235.458, 16.604, 36.646
-163.005, -235.937, 16.663, 36.679
-162.724, -236.419, 16.724, 36.712
-162.442, -236.901, 16.788, 36.745
-162.158, -237.386, 16.854, 36.778
-161.872, -237.871, 16.921, 36.811
-161.585, -238.359, 16.990, 36.844
-161.295, -238.848, 17.059, 36.877
-161.004, -239.338, 17.126, 36.910
-160.712, -239.831, 17.191, 36.943
-160.418, -240.324, 17.253, 36.976
-160.122, -240.819, 17.310, 37.009
-159.826, -241.316, 17.364, 37.042
-159.528, -241.813, 17.413, 37.075
-159.229, -242.312, 17.460, 37.108
-158.928, -242.812, 17.505, 37.141
-158.627, -243.313, 17.549, 37.174
-158.325, -243.815, 17.596, 37.207
-158.022, -244.319, 17.644, 37.240
-157.718, -244.823, 17.696, 37.273
-157.413, -245.330, 17.750, 37.306
-157.107, -245.838, 17.806, 37.339
-156.800, -246.348, 17.865, 37.372
-156.492, -246.859, 17.925, 37.405
-156.183, -247.373, 17.987, 37.438
-155.874, -247.888, 18.051, 37.471
-155.564, -248.406, 18.116, 37.504
-155.253, -248.926, 18.182, 37.537
-154.941, -249.448, 18.250, 37.570
-154.630, -249.972, 18.319, 37.603
-154.317, -250.499, 18.389, 37.636
-154.004, -251.028, 18.460, 37.669
-153.692, -251.560, 18.530, 37.702
-153.379, -252.095, 18.599, 37.735
-153.066, -252.632, 18.667, 37.768
-152.753, -253.172, 18.731, 37.801
-152.440, -253.715, 18.791, 37.834
-152.129, -254.259, 18.843, 37.867
-151.818, -254.806, 18.877, 37.900
-151.509, -255.354, 18.885, 37.933
-151.202, -255.902, 18.861, 37.966
-150.897, -256.450, 18.805, 37.999
-150.596, -256.996, 18.723, 38.032
-150.299, -257.541, 18.620, 38.065
-150.005, -258.083, 18.506, 38.098
-149.715, -258.623, 18.389, 38.131
-149.429, -259.161, 18.277, 38.164
-149.147, -259.697, 18.176, 38.197
-148.868, -260.231, 18.088, 38.230
-148.593, -260.765, 18.012, 38.263
-148.321, -261.298, 17.947, 38.296
-148.052, -261.830, 17.893, 38.329
-147.786, -262.363, 17.849, 38.362
-147.523, -262.896, 17.814, 38.395
-147.263, -263.429, 17.789, 38.428
-147.005, -263.962, 17.772, 38.461
-146.750, -264.497, 17.763, 38.494
-146.497, -265.033, 17.762, 38.527
-146.246, -265.570, 17.767, 38.560
-145.998, -266.108, 17.778, 38.593
-145.752, -266.648, 17.795, 38.626
-145.508, -267.190, 17.817, 38.659
-145.267, -267.733, 17.843, 38.692
-145.027, -268.279, 17.874, 38.725
-144.790, -268.827, 17.908, 38.758
-144.554, -269.377, 17.947, 38.791
-144.321, -269.929, 17.988, 38.824
-144.091, -270.484, 18.033, 38.857
-143.862, -271.042, 18.080, 38.890
-143.635, -271.602, 18.129, 38.923
-143.411, -272.164, 18.181, 38.956
-143.189, -272.730, 18.235, 38.989
-142.970, -273.299, 18.291, 39.022
-142.753, -273.870, 18.349, 39.055
-142.538, -274.445, 18.408, 39.088
-142.325, -275.022, 18.469, 39.121
-142.116, -275.603, 18.532, 39.154
-141.908, -276.186, 18.595, 39.187
-141.704, -276.773, 18.660, 39.220
-141.502, -277.363, 18.725, 39.253
-141.303, -277.957, 18.787, 39.286
-141.106, -278.553, 18.836, 39.319
-140.913, -279.151, 18.861, 39.352
-140.723, -279.749, 18.854, 39.385
-140.538, -280.348, 18.812, 39.418
-140.356, -280.945, 18.735, 39.451
-140.179, -281.540, 18.632, 39.484
-140.006, -282.133, 18.510, 39.517
-139.838, -282.721, 18.377, 39.550
-139.675, -283.307, 18.243, 39.583
-139.516, -283.889, 18.115, 39.616
-139.361, -284.469, 18.000, 39.649
-139.211, -285.046, 17.898, 39.682
-139.064, -285.621, 17.809, 39.715
-138.922, -286.195, 17.731, 39.748
-138.783, -286.768, 17.665, 39.781
-138.648, -287.339, 17.609, 39.814
-138.516, -287.910, 17.565, 39.847
-138.388, -288.481, 17.529, 39.880
-138.263, -289.051, 17.504, 39.913
-138.141, -289.621, 17.487, 39.946
-138.022, -290.192, 17.478, 39.979
-137.906, -290.763, 17.476, 40.012
-137.792, -291.335, 17.481, 40.045
-137.682, -291.908, 17.493, 40.078
-137.574, -292.482, 17.510, 40.111
-137.469, -293.057, 17.533, 40.144
-137.367, -293.633, 17.560, 40.177
-137.267, -294.211, 17.592, 40.210
-137.169, -294.791, 17.628, 40.243
-137.074, -295.372, 17.667, 40.276
-136.982, -295.955, 17.710, 40.309
-136.892, -296.540, 17.755, 40.342
-136.805, -297.127, 17.798, 40.375
-136.721, -297.715, 17.831, 40.408
-136.639, -298.304, 17.845, 40.441
-136.561, -298.894, 17.835, 40.474
-136.485, -299.482, 17.797, 40.507
-136.412, -300.069, 17.734, 40.540
-136.343, -300.653, 17.650, 40.573
-136.277, -301.234, 17.552, 40.606
-136.214, -301.812, 17.447, 40.639
-136.154, -302.387, 17.342, 40.672
-136.097, -302.959, 17.246, 40.705
-136.043, -303.529, 17.162, 40.738
-135.993, -304.096, 17.091, 40.771
-135.945, -304.662, 17.031, 40.804
-135.901, -305.226, 16.982, 40.837
-135.859, -305.790, 16.944, 40.870
-135.820, -306.353, 16.916, 40.903
-135.784, -306.915, 16.897, 40.936
-135.751, -307.477, 16.887, 40.969
-135.721, -308.040, 16.885, 41.002
-135.693, -308.602, 16.889, 41.035
-135.668, -309.165, 16.901, 41.068
-135.646, -309.729, 16.919, 41.101
-135.626, -310.293, 16.942, 41.134
-135.609, -310.859, 16.970, 41.167
-135.595, -311.426, 17.002, 41.200
-135.584, -311.993, 17.037, 41.233
-135.576, -312.562, 17.066, 41.266
-135.570, -313.132, 17.082, 41.299
-135.567, -313.701, 17.080, 41.332
-135.567, -314.270, 17.056, 41.365
-135.571, -314.837, 17.010, 41.398
-135.577, -315.402, 16.944, 41.431
-135.585, -315.964, 16.864, 41.464
-135.597, -316.523, 16.775, 41.497
-135.612, -317.079, 16.684, 41.530
-135.629, -317.632, 16.598, 41.563
-135.649, -318.182, 16.523, 41.596
-135.672, -318.730, 16.460, 41.629
-135.699, -319.277, 16.408, 41.662
-135.728, -319.822, 16.368, 41.695
-135.760, -320.365, 16.338, 41.728
-135.795, -320.908, 16.318, 41.761
-135.833, -321.451, 16.307, 41.794
-135.874, -321.993, 16.304, 41.827
-135.919, -322.535, 16.309, 41.860
-135.966, -323.077, 16.321, 41.893
-136.017, -323.619, 16.339, 41.926
-136.070, -324.162, 16.363, 41.959
-136.127, -324.706, 16.390, 41.992
-136.188, -325.250, 16.416, 42.025
-136.251, -325.794, 16.435, 42.058
-136.318, -326.338, 16.440, 42.091
-136.388, -326.881, 16.427, 42.124
-136.462, -327.423, 16.394, 42.157
-136.538, -327.962, 16.343, 42.190
-136.618, -328.499, 16.277, 42.223
-136.700, -329.032, 16.201, 42.256
-136.785, -329.563, 16.120, 42.289
-136.874, -330.090, 16.040, 42.322
-136.965, -330.614, 15.968, 42.355
-137.060, -331.136, 15.907, 42.388
-137.158, -331.656, 15.859, 42.421
-137.259, -332.173, 15.821, 42.454
-137.364, -332.689, 15.795, 42.487
-137.472, -333.204, 15.778, 42.520
-137.584, -333.718, 15.770, 42.553
-137.699, -334.231, 15.770, 42.586
-137.818, -334.743, 15.778, 42.619
-137.941, -335.255, 15.793, 42.652
-138.068, -335.767, 15.813, 42.685
-138.198, -336.278, 15.837, 42.718
-138.333, -336.790, 15.857, 42.751
-138.471, -337.300, 15.869, 42.784
-138.612, -337.810, 15.868, 42.817
-138.757, -338.318, 15.849, 42.850
-138.904, -338.824, 15.813, 42.883
-139.055, -339.327, 15.761, 42.916
-139.208, -339.828, 15.697, 42.949
-139.364, -340.325, 15.625, 42.982
-139.522, -340.818, 15.550, 43.015
-139.682, -341.309, 15.478, 43.048
-139.844, -341.796, 15.415, 43.081
-140.009, -342.281, 15.364, 43.114
-140.176, -342.764, 15.326, 43.147
-140.345, -343.245, 15.298, 43.180
-140.517, -343.725, 15.281, 43.213
-140.691, -344.203, 15.274, 43.246
-140.868, -344.681, 15.275, 43.279
-141.047, -345.158, 15.285, 43.312
-141.228, -345.635, 15.302, 43.345
-141.413, -346.112, 15.323, 43.378
-141.599, -346.588, 15.342, 43.411
-141.788, -347.064, 15.355, 43.444
-141.979, -347.539, 15.355, 43.477
-142.171, -348.013, 15.340, 43.510
-142.366, -348.485, 15.309, 43.543
-142.561, -348.954, 15.261, 43.576
-142.758, -349.421, 15.202, 43.609
-142.956, -349.885, 15.134, 43.642
-143.155, -350.347, 15.064, 43.675
-143.355, -350.805, 14.996, 43.708
-143.556, -351.260, 14.939, 43.741
-143.759, -351.714, 14.894, 43.774
-143.962, -352.165, 14.862, 43.807
-144.168, -352.616, 14.842, 43.840
-144.375, -353.065, 14.831, 43.873
-144.584, -353.513, 14.831, 43.906
-144.794, -353.961, 14.838, 43.939
-145.007, -354.408, 14.854, 43.972
-145.222, -354.855, 14.877, 44.005
-145.439, -355.302, 14.906, 44.038
-145.658, -355.749, 14.941, 44.071
-145.880, -356.197, 14.981, 44.104
-146.104, -356.645, 15.025, 44.137
-146.330, -357.094, 15.074, 44.170
-146.559, -357.543, 15.126, 44.203
-146.790, -357.993, 15.183, 44.236
-147.023, -358.444, 15.242, 44.269
-147.259, -358.897, 15.304, 44.302
-147.497, -359.350, 15.369, 44.335
-147.737, -359.805, 15.436, 44.368
-147.980, -360.261, 15.505, 44.401
-148.225, -360.718, 15.576, 44.434
-148.472, -361.177, 15.649, 44.467
-148.722, -361.637, 15.724, 44.500
-148.974, -362.100, 15.800, 44.533
-149.228, -362.563, 15.878, 44.566
-149.484, -363.029, 15.957, 44.599
-149.743, -363.496, 16.037, 44.632
-150.003, -363.966, 16.117, 44.665
-150.266, -364.437, 16.199, 44.698
-150.530, -364.910, 16.282, 44.731
-150.797, -365.386, 16.365, 44.764
-151.065, -365.863, 16.449, 44.797
-151.336, -366.343, 16.534, 44.830
-151.608, -366.825, 16.619, 44.863
-151.882, -367.309, 16.704, 44.896
-152.158, -367.795, 16.790, 44.929
-152.435, -368.284, 16.876, 44.962
-152.714, -368.775, 16.963, 44.995
-152.995, -369.268, 17.050, 45.028
-153.278, -369.764, 17.137, 45.061
-153.562, -370.262, 17.224, 45.094
-153.848, -370.763, 17.311, 45.127
-154.135, -371.266, 17.399, 45.160
-154.424, -371.771, 17.487, 45.193
-154.714, -372.279, 17.574, 45.226
-155.005, -372.790, 17.660, 45.259
-155.298, -373.303, 17.741, 45.292
-155.592, -373.818, 17.814, 45.325
-155.887, -374.336, 17.879, 45.358
-156.183, -374.854, 17.933, 45.391
-156.479, -375.375, 17.978, 45.424
-156.776, -375.896, 18.013, 45.457
-157.073, -376.418, 18.043, 45.490
-157.370, -376.942, 18.070, 45.523
-157.667, -377.466, 18.099, 45.556
-157.965, -377.991, 18.131, 45.589
-158.263, -378.518, 18.168, 45.622
-158.561, -379.046, 18.208, 45.655
-158.860, -379.575, 18.251, 45.688
-159.159, -380.106, 18.297, 45.721
-159.458, -380.639, 18.345, 45.754
-159.758, -381.173, 18.396, 45.787
-160.058, -381.709, 18.450, 45.820
-160.359, -382.247, 18.505, 45.853
-160.661, -382.788, 18.563, 45.886
-160.962, -383.329, 18.622, 45.919
-161.265, -383.873, 18.683, 45.952
-161.567, -384.420, 18.745, 45.985
-161.871, -384.968, 18.809, 46.018
-162.174, -385.518, 18.874, 46.051
-162.479, -386.071, 18.940, 46.084
-162.783, -386.626, 19.008, 46.117
-163.088, -387.183, 19.076, 46.150
